Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Manufacture_segment
6,2004,62000,4,1,2,18.9,998,67.1,5.0,1.25,1
6,2015,78046,1,1,0,19.67,1582,126.2,5.0,10.9,1
8,2015,34400,1,1,0,28.09,1248,88.5,5.0,5.5,1
3,2016,64624,4,1,0,21.1,814,55.2,5.0,3.71,1
9,2014,69192,4,1,0,16.02,1373,93.7,7.0,6.25,1
2,2012,55000,1,1,0,20.54,1598,103.6,5.0,4.9,4
9,2005,81000,4,1,2,12.8,1493,100.0,5.0,1.1,1
7,2016,36733,4,1,0,16.47,1198,73.9,5.0,4.72,4
7,2017,24310,0,1,0,33.44,796,40.3,4.0,3.7,1
9,2016,43022,1,0,0,17.9,2143,136.0,5.0,24.85,3
6,2013,74000,1,1,0,14.66,2199,194.3,7.0,12.25,1
8,2014,47000,1,1,0,22.9,1248,74.0,5.0,3.9,1
7,2017,37460,4,1,0,18.6,1197,81.86,5.0,6.28,1
9,2011,130000,1,1,0,14.0,2498,112.0,8.0,2.75,0
3,2017,31576,4,1,0,18.9,1197,82.0,5.0,7.85,1
9,2011,66000,4,1,0,15.04,1598,103.6,5.0,2.95,4
9,2008,79000,4,0,2,11.7,2354,177.6,5.0,4.85,1
1,2011,47140,1,0,2,13.5,2925,281.61,5.0,30.0,3
1,2016,36610,1,0,0,15.0,2143,107.3,5.0,19.9,3
1,2016,93000,1,1,0,20.5,1582,126.2,5.0,10.8,1
5,2007,52195,4,1,0,19.7,796,46.3,5.0,1.75,1
9,2016,20003,1,0,0,20.38,1968,143.0,5.0,19.25,2
4,2013,66314,1,1,0,19.87,1461,83.8,5.0,5.5,4
2,2009,76000,1,1,0,17.8,1399,68.0,5.0,2.75,0
1,2015,29000,1,1,0,19.67,1582,126.2,5.0,13.0,1
9,2011,30000,1,1,0,20.0,1399,68.0,5.0,3.2,0
3,2013,56526,4,1,0,15.26,1598,103.5,5.0,5.84,4
5,2015,38000,1,0,2,16.8,1969,150.0,5.0,24.0,4
2,2012,41000,1,0,0,19.08,1582,126.32,5.0,6.25,1
5,2009,53000,1,0,0,14.49,2993,258.0,5.0,36.0,2
2,2003,125000,1,1,3,14.8,1998,68.0,5.0,3.0,1
2,2010,242000,1,1,0,11.5,2982,171.0,7.0,11.0,1
2,2015,90000,1,1,0,26.21,1248,88.5,5.0,6.5,1
5,2018,11000,1,1,0,24.3,1248,88.5,5.0,9.4,1
7,2018,21936,1,0,0,21.76,1995,190.0,5.0,37.92,2
10,2013,41000,4,0,0,14.4,1598,103.6,5.0,5.25,4
2,2011,47000,4,1,0,17.0,1197,80.0,5.0,4.5,1
2,2009,110000,1,0,0,11.0,2993,235.0,5.0,18.0,2
3,2015,45960,4,1,0,19.1,1197,82.0,5.0,5.56,1
1,2013,48000,1,0,0,14.21,2143,203.0,5.0,22.0,3
5,2011,68000,1,0,0,12.39,2179,147.51,5.0,22.0,2
9,2011,41000,4,1,0,20.36,1197,78.9,5.0,2.65,1
6,2013,69573,1,1,2,22.32,1582,126.32,5.0,5.85,1
2,2012,115000,1,1,0,19.33,1968,138.1,5.0,6.95,4
8,2012,47629,1,1,0,15.1,2179,140.0,7.0,6.5,0
6,2004,66624,4,1,3,19.7,796,35.0,8.0,0.85,1
4,2013,80000,4,0,2,14.67,1798,177.46,5.0,7.25,4
10,2012,94868,1,1,0,22.9,1248,74.0,5.0,4.5,1
9,2010,76477,1,1,0,10.5,2179,120.0,8.0,4.25,0
2,2016,28000,4,0,0,13.7,1991,183.0,5.0,26.0,3
3,2017,28599,1,1,0,16.55,2498,105.0,6.0,9.66,0
1,2013,45348,1,1,2,19.01,1461,108.45,5.0,6.85,4
3,2013,80127,1,0,0,12.8,1968,167.6,5.0,23.68,2
4,2013,68000,1,0,2,12.39,2179,147.51,5.0,15.75,2
10,2012,75000,1,1,3,20.54,1598,103.6,5.0,3.5,4
4,2006,48000,4,0,2,11.62,2979,306.0,5.0,6.99,2
3,2019,41871,1,1,0,22.7,1582,126.2,5.0,15.57,1
3,2015,84931,1,1,0,15.3,2956,83.8,7.0,5.29,1
8,2016,15000,4,1,0,22.7,799,53.64,5.0,2.25,1
2,2009,110000,1,0,0,11.7,2993,245.0,5.0,20.0,2
9,2011,5900,4,0,0,7.94,4395,450.0,4.0,47.5,2
2,2002,103653,4,1,2,18.9,1061,47.0,5.0,1.22,1
2,2012,64806,4,1,0,16.47,1198,73.9,5.0,3.65,4
10,2016,35000,4,1,0,20.62,1198,67.0,7.0,3.1,1
1,2016,40000,4,1,0,15.29,1591,121.3,5.0,11.5,1
7,2015,23876,4,1,0,24.07,998,67.1,5.0,3.46,1
3,2013,67901,1,1,0,14.66,2199,194.3,7.0,8.38,1
10,2014,68865,1,1,0,15.11,1598,103.6,5.0,4.8,4
10,2014,71000,1,1,2,25.8,1498,98.6,5.0,4.5,1
2,2004,95000,4,1,0,15.9,1298,74.0,5.0,0.8,1
8,2014,25000,1,1,0,22.9,1248,74.0,5.0,3.95,1
5,2012,180000,1,1,0,20.5,1598,103.5,5.0,3.65,4
9,2005,131000,1,0,0,11.0,2987,198.5,5.0,10.0,3
4,2011,65000,1,1,2,12.05,2179,120.0,8.0,4.0,0
5,2012,117777,1,1,0,21.64,1461,84.8,5.0,4.75,1
1,2009,65000,4,1,2,17.5,1298,85.8,5.0,3.1,1
7,2017,46897,4,1,0,21.1,814,55.2,5.0,3.61,1
3,2015,36695,4,1,0,19.4,1198,86.8,5.0,4.29,1
8,2011,43000,4,1,0,18.06,1198,75.0,5.0,2.13,1
9,2008,54000,4,1,0,19.7,796,46.3,5.0,1.1,1
5,2011,89000,1,0,0,22.69,1995,190.0,5.0,13.95,2
9,2014,7000,4,1,0,16.47,1198,74.0,5.0,5.35,4
5,2014,58470,4,1,0,23.1,998,67.04,5.0,3.9,1
8,2014,37000,4,1,0,21.5,1197,81.8,5.0,2.8,1
9,2016,29000,1,1,0,26.21,1248,88.5,5.0,8.75,1
5,2013,52000,1,0,0,16.55,1968,147.51,5.0,19.5,2
8,2013,32807,4,1,0,19.4,1198,86.8,5.0,2.75,1
5,2013,86000,1,0,0,11.79,2179,120.0,8.0,8.0,0
4,2014,66500,1,1,0,26.0,1498,98.6,5.0,5.7,1
0,2012,94000,1,0,0,17.05,1995,184.0,5.0,12.5,2
2,2011,29000,4,1,2,18.0,995,62.0,5.0,1.75,0
2,2010,107389,1,1,2,20.0,1399,68.0,5.0,1.9,0
0,2015,36100,4,1,0,20.4,1197,81.8,5.0,4.5,1
9,2015,16329,1,0,0,19.27,2143,170.0,5.0,30.3,3
5,2014,36000,1,0,0,19.3,1968,141.0,5.0,16.0,4
7,2017,41816,1,0,0,18.56,1995,190.0,5.0,32.78,2
6,2015,54680,4,1,0,21.1,814,55.2,5.0,2.5,1
5,2017,14000,1,0,0,18.25,1968,187.74,5.0,43.0,2
7,2017,23977,4,1,0,18.16,1196,86.8,5.0,5.38,0
5,2013,30131,4,1,0,20.92,998,67.1,5.0,2.65,1
5,2017,2530,4,1,0,24.7,796,47.3,5.0,3.3,1
5,2015,39000,1,0,0,19.27,2143,167.62,5.0,34.0,3
2,2001,140000,4,1,3,20.3,1086,68.0,5.0,0.7,1
7,2017,32257,1,1,0,24.4,1120,71.0,5.0,6.83,1
7,2016,46983,1,1,0,25.8,1498,98.6,5.0,5.77,1
2,2008,107000,1,1,2,17.8,1248,75.0,5.0,3.1,1
9,2017,19000,4,1,0,16.2,1199,74.0,5.0,4.95,4
1,2013,88000,1,0,0,17.11,1968,174.33,5.0,16.25,2
3,2012,84384,1,0,0,10.2,4367,308.0,7.0,52.54,2
2,2011,128000,1,1,3,16.0,2179,140.0,7.0,6.4,0
1,2011,71000,1,1,3,13.1,2499,141.0,7.0,6.95,0
8,2008,50000,1,1,0,17.2,1396,53.5,5.0,0.85,1
2,2016,16000,4,1,0,21.4,1197,83.1,5.0,6.95,1
8,2017,82000,1,1,0,24.4,1120,71.0,5.0,3.45,1
4,2008,80000,4,1,0,13.5,1799,130.0,5.0,2.75,1
4,2015,36000,4,1,2,18.6,1197,81.83,5.0,4.95,1
3,2018,17477,4,1,0,17.0,1198,108.5,5.0,9.62,1
3,2016,16725,4,1,0,18.6,1197,81.83,5.0,6.79,1
9,2014,48241,4,1,0,19.1,1197,85.8,5.0,4.5,1
7,2014,52431,4,1,0,22.5,998,67.04,5.0,3.01,1
1,2012,68000,1,1,0,21.9,1396,88.76,5.0,4.4,1
5,2012,158000,1,0,0,12.55,2982,168.5,7.0,17.49,1
3,2014,31446,4,1,0,20.36,1197,78.9,5.0,4.66,1
2,2015,25000,4,1,0,18.9,1197,82.0,5.0,5.5,1
0,2016,57000,4,1,0,18.6,1197,81.83,5.0,6.0,1
5,2007,76000,4,0,0,17.0,1086,88.5,5.0,2.4,1
7,2018,57078,1,1,0,24.3,1248,88.5,5.0,10.19,1
7,2016,47471,1,1,0,25.8,1498,98.6,5.0,5.25,1
5,2014,50000,1,0,0,15.26,2143,203.2,5.0,45.0,3
0,2010,62000,1,1,0,23.0,1396,90.0,5.0,2.7,1
3,2013,65807,4,1,0,19.81,1086,68.05,5.0,3.39,1
5,2014,81768,1,1,0,26.59,1248,74.0,5.0,5.69,1
7,2018,9952,4,0,0,10.37,2979,306.0,2.0,58.54,2
5,2017,24000,1,1,0,27.39,1248,74.0,5.0,8.4,1
5,2012,72921,1,1,0,25.44,936,57.6,5.0,2.5,0
10,2012,59000,4,1,0,19.4,1198,86.8,5.0,3.25,1
9,2014,33000,1,1,2,20.0,1399,68.05,5.0,3.25,0
10,2016,36789,4,0,0,23.1,998,67.04,5.0,4.25,1
6,2014,41000,1,0,0,14.84,2143,170.0,5.0,18.5,3
5,2007,71000,4,0,0,17.0,1086,86.8,5.0,2.4,1
6,2015,46650,4,1,0,19.4,1198,86.8,5.0,4.25,1
9,2018,3000,4,0,0,21.4,1197,83.1,5.0,8.85,1
3,2014,14799,4,1,0,21.1,814,55.2,5.0,4.14,1
9,2011,44000,2,0,0,23.0,1798,73.0,5.0,12.75,1
5,2015,68525,1,1,0,23.0,1396,90.0,5.0,7.0,1
5,2018,15000,1,0,0,10.91,3198,197.0,7.0,33.0,0
0,2017,29000,4,1,0,17.4,1497,117.3,5.0,10.0,1
7,2012,77407,1,1,2,21.5,1248,88.8,5.0,3.53,1
6,2007,118000,4,1,0,12.9,1598,102.5,5.0,1.35,0
4,2013,75000,1,1,0,20.54,1598,103.6,5.0,4.5,4
10,2012,69000,4,1,0,16.8,1497,116.3,5.0,4.9,1
7,2016,52553,1,1,0,19.67,1582,126.2,5.0,12.26,1
9,2014,58000,1,1,2,24.4,1120,71.0,5.0,3.99,1
9,2017,24000,1,0,0,17.9,2143,170.0,5.0,46.95,3
5,2015,65542,1,1,0,20.0,1399,68.0,5.0,3.8,0
0,2013,68008,1,1,2,15.0,1896,105.0,5.0,6.75,4
3,2017,22251,1,1,0,18.49,1493,100.0,7.0,8.75,0
2,2013,55000,4,1,2,15.8,1499,110.0,5.0,5.2,0
7,2017,19387,4,1,0,17.1,1591,121.3,5.0,8.42,1
10,2014,58000,0,1,0,26.6,998,58.16,5.0,3.0,1
9,2016,24001,4,1,0,18.6,1197,81.83,5.0,5.75,1
8,2008,17000,1,0,0,15.2,1968,140.8,5.0,9.75,2
4,2015,28500,4,1,0,19.49,1198,67.04,5.0,3.5,1
6,2014,66000,1,0,0,15.26,2143,203.2,5.0,30.0,3
4,2017,22000,1,0,0,12.83,2179,147.5,5.0,35.0,2
3,2018,44383,4,1,0,15.8,1591,121.3,5.0,13.25,1
9,2013,45000,1,1,0,20.5,1598,103.5,5.0,3.65,4
6,2015,58000,1,1,0,23.4,1248,74.0,5.0,5.25,1
4,2016,69000,4,1,0,15.8,1591,121.3,5.0,9.7,1
3,2017,60993,1,1,0,24.0,1120,70.0,5.0,5.21,1
10,2016,67000,1,1,0,18.49,1493,100.0,7.0,6.3,0
7,2014,51134,1,1,0,24.0,1120,70.0,5.0,4.72,1
2,2011,55000,1,0,2,11.7,2993,245.0,5.0,28.0,2
3,2018,25082,1,0,0,28.4,1248,73.75,5.0,8.37,1
4,2012,68350,1,1,0,12.55,2982,168.5,7.0,14.0,1
5,2015,50000,1,0,0,17.68,1968,174.33,5.0,36.0,2
10,2015,97000,1,1,0,27.3,1498,98.6,5.0,6.4,1
3,2015,56238,1,0,0,11.33,4134,335.2,7.0,51.69,2
6,2014,72618,1,1,0,12.05,2179,120.0,7.0,8.0,0
5,2012,62005,1,1,0,18.3,1991,147.9,5.0,9.8,0
5,2012,61250,1,1,0,25.44,936,57.6,5.0,2.7,0
3,2014,28469,1,0,0,18.25,1968,187.74,5.0,24.37,2
7,2018,21488,4,0,0,14.3,1598,103.52,5.0,9.72,4
10,2014,197000,1,1,0,23.4,1248,74.0,5.0,5.0,1
10,2009,138205,1,1,2,11.5,2982,171.0,7.0,10.5,1
6,2012,160000,1,1,2,22.9,1248,74.0,5.0,3.9,1
3,2012,67590,4,1,0,17.0,1497,118.0,5.0,5.65,1
9,2012,52000,1,0,0,15.26,2143,203.2,5.0,29.95,3
1,2008,100000,1,1,2,17.8,1248,75.0,5.0,3.0,1
8,2017,60048,1,1,0,26.1,1498,99.0,5.0,6.0,0
9,2009,48000,4,1,0,20.36,1197,78.9,5.0,2.11,1
8,2010,47000,4,1,0,14.6,796,46.3,5.0,1.49,4
6,2011,100000,4,1,0,19.7,796,46.3,5.0,1.5,1
3,2013,62601,1,1,0,23.59,1364,81.8,5.0,4.67,1
1,2006,80010,4,1,2,20.4,1197,81.8,5.0,2.85,1
3,2017,26493,1,0,0,19.27,2143,170.0,5.0,33.64,3
5,2011,96000,1,1,2,17.88,1396,52.8,5.0,0.91,1
6,2014,45700,4,1,2,22.74,796,47.3,5.0,2.42,1
8,2005,13000,4,0,0,9.3,2771,193.1,5.0,3.25,4
8,2013,38000,4,1,0,16.47,1198,73.9,5.0,2.8,4
3,2019,8018,4,0,0,22.0,1197,81.8,5.0,8.3,1
1,2010,144400,1,1,3,12.05,2179,120.0,8.0,5.25,0
6,2010,152000,1,1,0,17.8,1248,75.0,5.0,2.9,1
10,2013,71000,1,0,0,18.88,1995,184.0,5.0,15.0,2
6,2012,80000,4,1,2,25.4,624,37.5,4.0,0.53,1
9,2014,87143,1,1,0,12.99,2494,100.0,8.0,12.5,1
9,2012,25000,4,1,0,18.4,1198,86.8,5.0,2.75,1
10,2018,2000,4,0,0,23.84,1199,83.83,5.0,5.0,1
7,2014,45239,1,1,0,12.05,2179,120.0,8.0,7.09,0
5,2011,101999,1,0,0,16.73,1995,218.0,5.0,19.99,2
9,2014,74219,1,1,0,21.43,1364,87.2,5.0,10.75,1
9,2016,25000,4,0,0,18.0,1497,117.3,5.0,9.45,1
5,2008,109606,1,1,0,22.0,1582,126.2,5.0,2.9,1
8,2015,36000,1,1,0,26.59,1248,74.0,5.0,4.7,1
3,2016,41810,4,1,0,20.73,1373,91.1,5.0,7.11,1
6,2014,93321,1,1,0,22.7,1498,89.84,5.0,6.25,0
5,2011,81000,4,1,0,20.92,998,67.1,5.0,2.2,1
7,2019,25717,4,0,0,19.0,1199,88.76,5.0,8.86,1
4,2015,37000,1,1,0,15.1,2179,140.0,7.0,9.3,0
3,2017,56380,1,1,0,18.49,1493,100.0,7.0,7.57,0
2,2017,8000,4,1,0,18.2,1199,88.7,5.0,7.9,1
7,2018,14589,4,1,0,16.1,1298,88.2,5.0,5.65,1
4,2013,65088,4,1,0,16.47,1198,73.9,5.0,3.25,4
3,2019,24864,1,1,0,20.5,1582,126.2,5.0,16.27,1
3,2011,64831,4,1,0,18.6,1199,79.4,5.0,3.21,0
8,2013,38001,1,1,0,25.8,1498,98.6,5.0,3.9,1
9,2008,77000,4,0,2,10.0,2496,157.7,5.0,6.5,3
5,2016,27000,1,0,0,18.59,2993,265.0,5.0,48.0,2
9,2016,39000,1,0,0,20.38,1968,143.0,5.0,18.9,2
10,2015,131000,1,1,0,26.59,1248,74.0,5.0,3.6,1
8,2015,43000,1,1,0,26.59,1248,74.0,5.0,5.5,1
10,2011,68000,1,1,2,12.8,2494,102.0,7.0,7.0,1
1,2016,45165,1,0,0,16.09,1995,184.0,5.0,41.75,2
5,2007,120000,1,0,0,16.73,1995,218.0,5.0,10.5,2
3,2014,86091,1,1,0,15.1,2179,140.0,7.0,10.09,0
4,2009,71499,4,1,0,17.0,1497,118.0,5.0,3.0,1
2,2014,50000,1,1,0,17.0,2200,139.01,7.0,12.0,5
6,2015,66000,1,1,0,20.14,1498,88.0,5.0,4.91,4
8,2010,45000,4,1,0,16.0,1198,90.0,5.0,2.0,1
5,2015,69189,1,1,0,23.59,1364,67.06,5.0,5.3,1
9,2014,40206,1,1,0,19.01,1461,108.5,5.0,7.22,1
7,2017,36723,1,0,0,18.56,1995,190.0,5.0,32.57,2
9,2010,57500,4,1,0,18.5,1197,80.0,5.0,2.75,1
7,2018,43912,0,1,0,15.1,1196,73.0,5.0,4.33,1
5,2011,52000,1,1,0,17.8,1399,68.0,5.0,3.75,0
7,2014,60952,4,0,0,16.8,1497,118.0,5.0,5.91,1
2,2013,87192,1,1,0,25.2,1248,74.0,5.0,4.35,1
4,2014,58000,1,1,0,24.0,1120,70.0,5.0,3.25,1
10,2017,59500,1,0,0,14.75,2967,245.0,7.0,68.0,2
9,2016,16650,4,1,0,17.0,1198,74.0,5.0,5.5,4
7,2018,34696,4,0,0,18.0,1497,117.3,5.0,12.08,1
7,2018,42243,1,1,0,27.39,1248,74.0,5.0,7.48,1
6,2016,57824,1,1,0,24.0,1120,70.0,5.0,5.5,1
6,2011,110000,1,1,0,19.3,1248,73.9,5.0,3.5,1
4,2006,63000,4,1,0,16.1,2179,115.0,5.0,1.6,1
4,2013,72000,1,0,0,0.0,2179,115.0,5.0,15.5,2
5,2013,63455,1,1,0,11.5,2982,171.0,7.0,19.0,1
5,2017,17151,1,1,0,27.3,1498,98.6,5.0,8.4,1
10,2016,31001,1,1,0,24.3,1248,88.5,5.0,7.25,1
8,2014,42109,1,1,0,23.4,1248,74.0,5.0,4.25,1
4,2015,55000,1,0,2,21.66,1498,103.52,5.0,5.7,4
5,2013,46000,1,0,2,0.0,2179,115.0,5.0,26.0,2
5,2013,30852,4,1,0,22.74,796,47.3,5.0,2.49,1
10,2011,65000,4,1,2,16.47,1198,73.9,5.0,3.0,4
4,2015,65000,1,1,0,26.0,1498,98.6,5.0,5.95,1
4,2013,72000,1,1,0,23.4,1248,74.0,5.0,2.69,1
1,2014,29000,1,0,0,17.11,1968,174.33,5.0,26.0,2
8,2015,32000,4,1,0,17.8,1497,117.3,5.0,5.5,1
2,2016,29875,4,1,0,18.16,1196,86.8,5.0,4.85,0
7,2018,32539,1,1,0,24.3,1248,88.5,5.0,8.39,1
5,2015,83090,1,1,0,19.01,1461,108.45,5.0,7.99,4
5,2016,62679,1,1,0,21.19,1396,88.73,5.0,6.95,1
9,2010,93000,4,1,0,15.7,1390,75.0,5.0,1.5,0
9,2006,44000,4,1,0,17.7,1497,78.0,5.0,1.55,1
1,2010,78400,4,1,2,15.6,1196,70.0,5.0,2.75,0
9,2014,71300,4,1,0,13.06,1598,102.53,5.0,4.25,4
8,2015,18000,4,1,0,20.36,1197,78.9,5.0,2.85,1
3,2019,24013,1,0,0,12.81,1999,148.31,7.0,56.14,2
0,2009,99100,4,0,2,9.74,1984,208.0,5.0,10.0,2
9,2003,62000,4,1,2,11.3,1298,83.1,8.0,1.25,1
8,2017,14000,1,1,0,26.59,1248,74.0,5.0,7.5,1
3,2015,44811,1,0,0,17.11,1968,174.33,5.0,25.81,2
0,2014,44000,4,1,0,16.47,1198,74.0,5.0,4.3,4
2,2010,136000,1,1,2,11.5,2982,171.0,7.0,11.0,1
6,2010,144113,1,1,2,11.5,2982,171.0,7.0,11.75,1
3,2012,94989,4,1,0,12.8,2354,177.6,5.0,6.58,1
2,2012,58133,1,1,0,22.9,1248,74.0,5.0,4.8,1
10,2008,61000,4,1,2,17.5,1198,70.0,5.0,1.65,4
8,2017,27000,1,1,0,17.1,1956,170.0,5.0,15.0,0
0,2014,18050,4,1,2,25.4,624,37.5,4.0,1.0,1
5,2007,145277,4,1,0,15.3,1596,101.0,5.0,1.65,0
0,2015,42000,1,1,0,27.62,793,47.0,5.0,3.6,1
4,2011,86000,1,1,0,11.5,2982,171.0,7.0,11.5,1
0,2015,42150,1,1,0,27.62,793,47.0,5.0,3.6,1
10,2015,30158,4,1,0,21.1,814,55.2,5.0,3.05,1
1,2011,47000,1,1,2,23.5,1498,90.0,5.0,6.0,0
0,2013,39000,4,1,0,16.47,1198,74.0,5.0,3.75,4
3,2016,32125,4,1,0,16.2,1199,74.0,5.0,6.17,4
3,2017,58829,1,1,0,24.3,1248,88.5,5.0,9.05,1
3,2013,67559,4,1,0,19.4,1198,86.8,5.0,4.05,1
10,2013,55000,4,1,0,17.5,1298,85.8,5.0,4.25,1
8,2018,30000,4,1,0,23.1,998,67.04,5.0,3.75,1
9,2016,28000,4,0,0,13.0,1591,121.3,5.0,11.85,1
7,2016,31826,1,1,0,22.7,1498,89.84,5.0,8.24,0
5,2016,64000,1,1,0,17.8,1248,141.1,5.0,5.99,1
6,2008,100009,4,1,2,13.1,1997,141.1,5.0,6.5,1
3,2019,17201,1,0,0,12.51,2179,187.7,7.0,58.91,2
4,2014,74345,1,1,0,15.1,2179,140.0,7.0,8.0,0
7,2015,58134,4,1,0,16.47,1198,74.0,5.0,4.64,4
7,2010,30566,4,0,0,19.2,1197,80.0,5.0,3.32,1
2,2012,55231,4,1,2,20.36,1197,78.9,5.0,2.78,1
7,2016,67774,1,0,0,14.81,1998,163.7,5.0,8.95,0
9,2013,50319,4,0,0,12.0,1991,181.03,5.0,21.95,3
0,2013,45000,4,1,0,11.7,2359,134.0,5.0,7.9,1
8,2007,43627,4,0,0,11.74,1796,186.0,5.0,29.0,3
8,2013,45000,1,1,0,22.07,1199,73.9,5.0,3.25,4
9,2014,10500,4,1,0,17.4,1497,117.3,5.0,5.9,1
3,2017,21789,1,1,0,24.3,1248,88.5,5.0,9.88,1
3,2019,21134,4,1,0,18.6,1197,81.86,5.0,8.78,1
8,2011,90000,1,1,2,13.93,2179,138.1,7.0,2.75,1
7,2014,51553,1,1,0,21.64,1461,84.8,5.0,5.98,1
4,2011,31000,4,0,0,10.9,2497,215.0,5.0,31.0,2
4,2011,67422,4,1,2,14.53,1798,138.0,5.0,3.55,1
7,2015,60519,1,1,0,22.32,1582,126.32,5.0,6.24,1
8,2009,34000,1,1,0,19.3,1248,73.9,5.0,2.19,1
5,2013,68434,1,1,0,28.4,1248,73.75,5.0,5.5,1
10,2014,17000,4,1,0,24.07,998,67.1,5.0,2.1,1
3,2011,43686,4,0,0,10.5,5000,503.0,4.0,50.66,2
8,2012,22000,1,0,0,14.84,2143,170.0,5.0,14.0,3
9,2013,79225,1,1,0,22.0,1582,126.2,5.0,5.5,1
10,2007,63000,4,1,3,14.2,1598,102.0,5.0,1.2,0
5,2014,61922,4,1,0,20.4,1197,81.8,5.0,5.3,1
2,2015,85000,1,1,0,23.9,1582,126.2,5.0,6.3,1
7,2017,26192,1,0,0,17.9,2143,168.0,5.0,40.47,3
4,2013,65000,1,1,0,13.0,2982,168.5,7.0,16.1,1
4,2014,44999,1,0,0,12.8,1968,167.6,5.0,25.0,2
9,2008,81308,1,0,2,13.2,1995,170.0,5.0,7.95,2
4,2016,35000,4,1,0,24.7,796,47.3,5.0,2.65,1
3,2012,65349,4,1,0,20.92,998,67.1,5.0,2.81,1
5,2012,80000,4,0,0,15.64,1798,167.62,5.0,17.5,2
9,2012,61000,4,1,0,16.1,1197,85.0,5.0,3.3,1
7,2019,31817,4,1,0,22.5,998,67.04,5.0,5.34,1
5,2016,41000,1,1,0,21.14,1498,103.52,5.0,8.5,4
7,2010,82606,4,1,2,16.0,1198,90.0,5.0,2.69,1
0,2015,52000,1,1,0,16.0,2179,140.0,7.0,11.5,0
3,2011,50318,4,1,0,18.5,1197,85.8,5.0,4.06,1
5,2016,50000,1,0,0,17.9,2143,201.15,5.0,49.0,3
1,2012,72000,1,1,0,20.5,1598,103.5,5.0,4.6,4
4,2015,63776,1,1,0,24.0,1120,70.0,5.0,3.96,1
9,2015,28133,4,1,0,18.6,1197,81.86,5.0,5.6,1
8,2017,45000,1,1,0,22.95,1248,74.0,5.0,3.75,1
6,2015,55697,1,1,0,22.54,1396,88.73,5.0,5.5,1
4,2012,62000,1,1,2,20.5,1598,103.5,5.0,3.0,4
9,2011,48000,4,1,0,16.0,1368,90.0,5.0,3.0,4
10,2010,90246,4,1,0,16.1,1298,88.2,5.0,2.95,1
5,2015,80500,1,1,0,25.0,1396,69.0,5.0,2.45,1
10,2012,119000,1,0,0,14.84,2143,170.0,5.0,13.99,3
1,2016,28541,1,0,0,11.57,2987,254.79,5.0,60.75,3
8,2008,45500,4,1,2,0.0,1086,116.3,5.0,1.17,1
2,2012,41000,4,1,2,16.8,1497,116.3,5.0,4.5,1
9,2010,58000,4,1,2,18.5,1197,80.0,5.0,2.5,1
2,2015,99000,1,1,0,13.0,2982,168.5,7.0,20.5,1
4,2014,31200,4,1,0,18.9,1197,82.0,5.0,3.9,1
2,2009,85000,1,1,2,15.0,1896,105.0,5.0,3.5,4
5,2016,60924,4,0,0,15.63,1499,110.4,5.0,8.3,0
2,2012,45000,4,1,0,21.1,814,55.2,5.0,2.5,1
8,2011,44000,4,0,0,19.15,1198,75.94,5.0,2.65,1
7,2016,30534,4,0,0,19.0,1199,88.7,5.0,7.42,1
7,2016,46399,4,1,0,16.47,1198,74.0,5.0,4.63,4
8,2008,42000,4,1,0,19.7,796,46.3,5.0,1.09,1
4,2011,67000,1,1,0,22.32,1582,126.32,5.0,3.8,1
9,2013,58000,1,0,0,10.0,2148,170.0,5.0,15.75,3
3,2015,27000,4,1,0,17.57,1193,88.7,5.0,5.27,1
9,2012,39566,4,1,2,18.4,1198,86.8,5.0,2.75,1
2,2016,14980,1,1,0,27.3,1498,98.6,5.0,7.4,1
6,2017,18491,4,0,0,24.07,998,67.1,5.0,3.9,1
6,2000,90000,4,1,2,17.3,993,60.0,5.0,0.7,1
10,2015,118211,1,1,0,22.54,1396,88.73,5.0,5.9,1
3,2016,63316,1,1,0,22.7,1598,118.0,5.0,9.58,1
4,2014,42000,1,0,0,14.21,2143,203.0,5.0,24.95,3
7,2015,25648,4,1,0,13.7,1399,98.82,7.0,4.29,0
4,2011,67612,1,0,2,14.21,2143,203.0,5.0,11.5,3
9,2016,33000,1,1,0,16.0,2179,140.0,7.0,9.65,0
9,2015,20000,4,1,0,20.36,1197,78.9,5.0,3.75,1
10,2007,143000,4,1,2,14.2,1341,82.9,5.0,1.1,1
3,2014,118218,1,0,0,12.07,2967,241.4,7.0,31.41,2
10,2012,99000,1,1,3,12.05,2179,120.0,8.0,6.0,0
10,2016,22700,4,1,0,18.7,1199,88.7,5.0,5.55,1
6,2017,28000,1,1,0,14.0,2179,138.1,7.0,10.91,1
8,2014,62000,1,1,0,15.1,2179,140.0,7.0,7.25,0
5,2012,107023,1,1,0,22.07,1199,73.9,5.0,3.9,4
4,2012,71082,1,1,0,19.3,1248,73.9,5.0,3.95,1
9,2013,60000,1,0,0,15.73,1968,174.33,5.0,22.0,2
4,2014,21701,4,1,0,23.1,998,67.04,5.0,3.38,1
9,2011,56000,4,1,0,16.8,1497,116.3,5.0,3.45,1
4,2016,32450,4,1,0,18.6,1197,81.83,5.0,5.75,1
6,2016,12500,4,1,0,25.17,799,53.3,5.0,2.75,4
7,2019,20483,1,0,0,17.9,2143,136.0,5.0,30.3,3
5,2014,45800,1,1,0,22.7,1498,89.84,5.0,7.5,0
